Scientific Name,Class,Order,Family,Trend,Status,Life Span (years),Length (cm),Weight (kg),Is Social,Is Nocturnal,Diet,Mating Behavior,Incubation Period (days),Baby Carrying,Independent Age (days),Africa,Antarctica,Asia,Europe,Oceania,South America,Central America,North America,Cold,Dry/Desert,Polar/Tundra,Temperate,Tropical
Macropus eugenii,1,21,macropodidae,1,0,12.0,60.0,8.0,1,1,2,1,26.5,1.0,325.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Viverra zibetha,1,8,viverridae,0,0,17.5,72.5,6.0,0,1,1,1,122.66,4.0,30.0,0,0,1,0,0,0,0,0,0,0,0,1,1
Myrmecophaga tridactyla,1,43,myrmecophagidae,0,1,25.0,100.0,34.0,0,0,0,1,180.0,1.0,730.0,0,0,0,0,0,0,0,0,0,1,0,1,1
Orycteropus afer,1,59,orycteropodidae,1,0,20.5,117.5,70.0,0,1,3,1,210.0,1.0,180.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Oreonax flavicauda,1,45,atelidae,0,1,15.0,52.0,6.5,1,0,2,1,223.0,1.0,497.5637254901961,0,0,0,0,0,0,0,0,0,0,0,0,1
Alouatta seniculus,1,45,atelidae,0,0,25.0,58.5,8.0,1,0,2,1,180.0,1.0,630.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Alces alces,1,5,cervidae,1,0,17.5,250.0,495.0,0,0,2,1,240.0,1.0,150.0,0,0,1,1,0,0,0,0,1,0,0,1,0
Nycticebus pygmaeus,1,45,lorisidae,0,1,20.0,21.0,0.47,0,1,0,1,180.0,1.5,180.0,0,0,1,0,0,0,0,0,0,0,0,1,1
Pteropus poliocephalus,1,11,pteropodidae,0,1,19.0,25.95,0.3005,1,1,2,0,180.0,1.0,180.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Hystrix cristata,1,49,hystricidae,1,0,17.5,71.5,20.0,1,1,2,0,112.0,1.5,17.5,1,0,0,1,0,0,0,0,0,0,0,0,0
Lasiorhinus latifrons,1,21,vombatidae,0,0,20.0,85.3,25.5,0,1,2,1,21.0,1.0,365.0,0,0,0,0,1,0,0,0,0,1,0,1,0
Macrotis lagotis,1,38,thylacomyidae,0,1,8.0,42.0,0.301,0,1,0,1,14.0,1.5,89.0,0,0,0,0,1,0,0,0,0,1,0,0,0
Saimiri sciureus,1,45,cebidae,0,0,24.0,32.0,0.0,1,0,0,1,160.0,1.0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pusa sibirica,1,8,phocidae,1,0,53.0,100.0,85.0,0,1,1,1,270.0,1.5,60.0,0,0,1,0,0,0,0,0,1,0,0,0,0
Muntiacus muntjak,1,5,cervidae,0,0,17.5,112.0,25.0,0,1,0,1,225.0,1.0,52.5,0,0,1,0,0,0,0,0,0,0,0,1,1
Rhinoceros sondaicus,1,39,rhinocerotidae,1,1,37.5,300.0,451.0,0,0,2,1,480.0,1.0,547.5,0,0,1,0,0,0,0,0,0,0,0,0,1
Lagenorhynchus cruciger,1,5,delphinidae,1,0,36.5,100.0,105.0,1,0,1,1,375.0,1.0,450.0,1,1,0,0,1,0,0,0,0,0,1,0,0
Petaurus norfolcensis,1,21,petauridae,0,0,4.5,20.5,0.245,1,1,0,1,21.0,1.5,115.0,0,0,0,0,1,0,0,0,0,1,0,1,1
Phascogale tapoatafa,1,18,dasyuridae,0,0,2.0,21.5,0.2105,0,1,1,1,30.0,5.5,150.0,0,0,0,0,1,0,0,0,0,1,0,1,1
Prionailurus bengalensis iriomotensis,1,8,felidae,0,1,11.0,55.0,4.0,0,1,1,0,60.0,1.5,135.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Cuniculus paca,1,49,cuniculidae,1,0,12.0,63.5,10.0,0,1,2,0,116.5,1.0,120.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Papio papio,1,45,cercopithecidae,1,0,40.0,82.55,19.5,1,0,0,1,184.0,1.0,210.0,1,0,0,0,0,0,0,0,0,1,0,0,1
Pagophilus groenlandicus,1,8,phocidae,2,0,35.0,150.0,165.0,0,1,1,1,330.0,1.0,41.0,0,0,1,1,0,0,0,0,1,0,1,0,0
Eidolon helvum,1,11,pteropodidae,0,0,18.5,18.5,0.285,1,1,2,1,120.0,1.0,120.0,1,0,1,0,0,0,0,0,0,1,0,1,1
Coendou prehensilis,1,49,erethizontidae,1,0,22.0,45.0,3.5,1,1,2,0,200.0,1.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Diceros bicornis,1,39,rhinocerotidae,2,1,39.5,300.0,400.5,0,0,2,1,450.0,1.0,1460.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Stenella longirostris,1,5,delphinidae,1,0,22.5,150.0,75.0,1,1,1,1,300.0,1.0,730.0,1,0,1,0,1,0,0,0,0,0,0,1,1
Pteropus vampyrus,1,11,pteropodidae,0,0,22.5,29.5,0.5,1,1,2,1,165.0,1.1428571428571428,153.5625,0,0,1,0,0,0,0,0,0,0,0,0,1
Sorex araneus,1,22,soricidae,1,0,16.5,6.85,0.0085,0,1,1,1,20.0,6.5,28.0,0,0,1,1,0,0,0,0,1,0,1,1,0
Equus grevyi,1,39,equidae,1,1,21.0,259.0,400.0,0,0,2,1,390.0,1.0,1095.0,1,0,0,0,0,0,0,0,0,1,0,0,1
Gazella dorcas,1,5,bovidae,0,1,15.0,50.0,17.5,1,1,2,1,180.0,1.0,365.5171232876712,1,0,1,0,0,0,0,0,0,1,0,0,1
Zapus hudsonius,1,49,dipodidae,1,0,4.0,21.0,0.021,0,1,2,1,18.0,5.5,30.5,0,0,0,0,0,0,0,0,1,1,1,1,0
Antilocapra americana,1,5,antilocapridae,1,0,11.0,100.0,49.5,0,1,2,1,250.0,1.3515625,365.0,0,0,0,0,0,0,0,0,1,1,0,1,0
Eudorcas thomsonii,1,5,bovidae,0,0,15.0,100.0,25.0,1,0,2,1,180.0,1.0,195.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Potorous tridactylus,1,21,potoroidae,0,0,8.5,36.0,0.5,0,1,0,1,38.0,1.0,165.0,0,0,0,0,1,0,0,0,0,0,0,1,1
Catopuma badia,1,8,felidae,0,1,13.5,58.0,3.5,0,1,1,1,122.66,3.1270718232044197,206.28662420382165,0,0,1,0,0,0,0,0,0,0,0,0,1
Rattus rattus,1,49,muridae,1,0,2.5,15.0,0.225,1,1,0,1,25.0,8.5,24.5,1,0,1,1,1,0,0,0,1,1,0,1,1
Mungos mungo,1,8,herpestidae,1,0,12.0,37.5,1.5,1,0,3,1,60.0,4.0,90.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Theropithecus gelada,1,45,cercopithecidae,0,0,30.0,62.5,14.5,1,0,2,1,165.0,1.2348484848484849,497.5637254901961,1,0,0,0,0,0,0,0,0,1,0,1,1
Castor fiber,1,49,castoridae,2,0,17.5,90.0,20.5,1,1,2,0,94.0,2.0,42.0,0,0,1,1,0,0,0,0,1,0,0,0,0
Cheirogaleus medius,1,45,cheirogaleidae,0,0,22.5,2.15,0.195,1,1,2,0,61.0,2.5,497.5637254901961,1,0,0,0,0,0,0,0,0,1,0,1,1
Pardofelis marmorata,1,8,felidae,0,0,12.0,53.5,3.5,0,1,1,1,81.0,2.5,59.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Cercopithecus roloway,1,45,cercopithecidae,0,1,25.0,47.5,5.5,1,0,0,1,165.0,1.0,497.5637254901961,1,0,0,0,0,0,0,0,0,0,0,0,1
Chinchilla chinchilla,1,49,chinchillidae,0,1,14.0,30.5,0.652,1,1,2,0,128.0,1.5,42.0,0,0,0,0,0,0,0,0,0,1,1,1,0
Leontopithecus chrysopygus,1,45,callitrichidae,0,1,19.0,26.5,0.615,1,0,0,0,128.5,3.0,497.5637254901961,0,0,0,0,0,0,0,0,0,0,0,1,1
Dromiciops gliroides,1,30,microbiotheriidae,0,0,26.0,10.5,0.028999999999999998,0,1,3,0,24.5,2.5,150.0,0,0,0,0,0,0,0,0,1,0,0,1,0
Acrobates pygmaeus,1,21,acrobatidae,1,0,5.5,7.0,0.012,1,1,0,1,82.5,3.5,100.0,0,0,0,0,1,0,0,0,0,1,0,1,1
Stenella coeruleoalba,1,5,delphinidae,1,0,57.5,200.0,155.0,1,0,1,1,375.0,1.0,480.0,1,0,1,1,1,0,0,0,1,0,0,1,1
Histriophoca fasciata,1,8,phocidae,1,0,25.0,100.0,95.0,0,0,1,1,330.0,1.0,35.0,0,0,1,0,0,0,0,0,1,0,0,1,0
Gorilla beringei,1,45,hominidae,0,1,45.0,52.345801526717565,147.5,1,0,2,1,240.0,1.0,1095.0,1,0,0,0,0,0,0,0,0,0,0,1,1
Dicerorhinus sumatrensis,1,39,rhinocerotidae,0,1,37.5,250.0,250.5,0,1,2,1,420.0,1.0,912.5,0,0,1,0,0,0,0,0,0,0,0,0,1
Melursus ursinus,1,8,ursidae,0,1,40.0,100.0,100.0,0,1,0,1,210.0,1.5,900.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Martes flavigula,1,8,mustelidae,0,0,16.0,60.95,3.0,1,0,0,1,255.0,3.5,206.28662420382165,0,0,1,0,0,0,0,0,0,0,0,1,1
Trachypithecus geei,1,45,cercopithecidae,0,1,24.434108527131784,62.5,10.5,1,0,2,1,180.0,1.0,497.5637254901961,0,0,1,0,0,0,0,0,0,0,0,0,1
Vormela peregusna,1,8,mustelidae,0,1,8.0,32.0,0.505,0,0,1,1,285.0,6.0,64.5,0,0,1,1,0,0,0,0,0,0,0,1,0
Delphinapterus leucas,1,5,monodontidae,1,0,40.0,400.0,350.5,1,0,1,1,420.0,1.0,547.5,0,0,1,1,0,0,0,0,1,0,1,0,0
Thylogale billardierii,1,21,macropodidae,1,0,5.5,100.0,8.0,0,1,2,1,30.0,1.0,240.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Trichechus inunguis,1,51,trichechidae,0,1,21.0,300.0,450.0,1,1,2,1,1.0,1.0,540.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pteropus scapulatus,1,11,pteropodidae,1,0,22.5,25.0,0.45,1,1,2,1,150.0,1.0,135.0,0,0,0,0,1,0,0,0,0,1,0,1,1
Papio ursinus,1,45,cercopithecidae,1,0,40.0,82.5,28.5,1,0,0,1,180.0,1.0,300.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Alouatta caraya,1,45,atelidae,0,0,17.5,46.5,7.0,1,0,2,1,187.0,1.0,360.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Dactylopsila trivirgata,1,21,petauridae,0,0,7.0,26.3,0.4075,0,1,3,1,32.53947368421053,1.5,291.6222222222222,0,0,1,0,1,0,0,0,0,0,0,0,1
Otospermophilus variegatus,1,49,sciuridae,1,0,2.5,53.0,0.725,1,0,0,1,30.0,6.0,60.892857142857146,0,0,0,0,0,0,0,0,0,0,0,1,0
Prolemur simus,1,45,lemuridae,0,1,17.0,42.5,2.0,1,0,2,1,145.5,1.0,240.0,1,0,0,0,0,0,0,0,0,0,0,1,1
Ateles geoffroyi,1,45,atelidae,0,1,33.0,46.5,7.5,1,0,2,1,210.0,1.0,365.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lepilemur septentrionalis,1,45,lepilemuridae,0,1,11.5,28.0,0.75,1,0,2,1,135.0,1.0,365.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Hypsiprymnodon moschatus,1,21,hypsiprymnodontidae,1,0,4.0,27.5,0.506,0,0,3,1,19.0,2.0,147.0,0,0,0,0,1,0,0,0,0,0,0,0,1
Connochaetes taurinus,1,5,bovidae,1,0,22.0,205.0,275.0,1,0,2,1,240.0,1.0,270.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Alouatta palliata,1,45,atelidae,1,0,22.5,57.8,6.0,1,0,2,1,180.0,1.0,73.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Hystrix indica,1,49,hystricidae,1,0,20.0,80.0,14.5,0,1,2,0,240.0,3.0,112.0,0,0,1,0,0,0,0,0,0,1,0,1,1
Bos frontalis,1,5,bovidae,1,1,23.99742268041237,279.55172413793105,2872.9922279792745,1,0,2,1,280.0,1.0,365.5171232876712,0,0,1,0,0,0,0,0,0,0,0,0,1
Cebuella pygmaea,1,45,callitrichidae,0,0,14.5,13.5,0.1125,1,0,0,0,120.0,2.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Phoca vitulina,1,8,phocidae,1,0,27.5,100.0,111.5,0,0,1,1,300.0,3.1270718232044197,35.0,0,0,1,1,0,0,0,0,1,0,0,1,0
Gazella bennettii,1,5,bovidae,0,0,13.5,35.0,24.0,0,1,2,1,150.0,1.0,210.0,0,0,1,0,0,0,0,0,0,1,0,0,1
Macaca radiata,1,45,cercopithecidae,0,0,27.5,45.0,6.0,1,0,0,1,168.0,1.0,365.0,0,0,1,0,0,0,0,0,0,1,0,0,1
Orcaella heinsohni,1,5,delphinidae,1,0,24.0,200.0,123.5,1,0,1,0,420.0,1.0,730.0,0,0,0,0,1,0,0,0,0,0,0,0,1
Microcebus murinus,1,45,cheirogaleidae,0,0,9.0,13.0,0.055,1,1,3,1,60.0,2.0,60.0,1,0,0,0,0,0,0,0,0,1,0,0,1
Lobodon carcinophaga,1,8,phocidae,1,0,40.0,200.0,220.0,1,1,1,0,122.66,1.0,24.5,1,1,0,0,1,0,0,0,1,0,1,0,0
Varecia variegata,1,45,lemuridae,0,1,25.5,110.0,3.5,1,0,2,0,96.0,2.5,180.0,1,0,0,0,0,0,0,0,0,0,0,1,1
Propithecus candidus,1,45,indriidae,0,1,23.0,51.0,5.5,1,0,2,1,180.0,1.0,497.5637254901961,1,0,0,0,0,0,0,0,0,0,0,1,1
Chlorocebus pygerythrus,1,45,cercopithecidae,1,0,18.0,45.0,5.5,1,0,0,1,165.0,1.0,365.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Reithrodontomys raviventris,1,49,cricetidae,0,1,15.0,15.0,0.015,0,1,2,1,22.5,4.0,24.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ochotona princeps,1,28,ochotonidae,0,0,5.0,18.9,0.1485,1,0,2,0,30.0,4.0,30.0,0,0,0,0,0,0,0,0,1,1,1,1,0
Bos grunniens,1,5,bovidae,1,0,25.0,279.55172413793105,405.0,1,0,2,1,263.5,1.0,365.0,0,0,1,0,0,0,0,0,1,0,0,1,0
Arctocephalus pusillus,1,8,otariidae,2,0,20.0,175.0,205.0,1,0,1,1,360.0,1.0,360.0,1,0,0,0,1,0,0,0,0,0,0,1,0
Lepus europaeus,1,28,leporidae,0,0,12.0,67.5,4.0,0,1,2,1,41.5,4.5,28.0,0,0,1,1,0,0,0,0,0,0,0,1,0
Lagenorhynchus obscurus,1,5,delphinidae,1,0,21.5,150.0,77.5,1,1,1,1,330.0,1.0,1095.0,1,1,0,0,1,0,0,0,1,0,0,1,0
Blarina brevicauda,1,22,soricidae,1,0,2.0,12.4,0.0225,0,1,1,0,22.5,7.0,25.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dasypus novemcinctus,1,13,dasypodidae,1,0,7.5,48.0,4.0,0,1,0,1,120.0,4.0,60.0,0,0,0,0,0,0,0,0,0,1,0,1,1
Tarsius pumilus,1,45,tarsiidae,1,1,16.0,10.0,0.057,1,1,3,1,178.0,1.0,42.0,0,0,1,0,0,0,0,0,0,0,0,1,1
Genus Mirounga,1,8,phocidae,1,0,22.0,450.0,2500.0,1,0,1,1,122.66,1.0,23.5,1,1,1,0,1,0,0,0,1,0,1,1,0
Cercopithecus neglectus,1,45,cercopithecidae,1,0,26.0,51.5,5.5,1,0,0,1,165.0,1.0,365.0,1,0,0,0,0,0,0,0,0,0,0,1,1
Vulpes corsac,1,8,canidae,1,0,11.0,55.0,2.0,1,1,0,0,56.0,4.0,206.28662420382165,0,0,1,0,0,0,0,0,0,0,0,1,0
Pithecia pithecia,1,45,pitheciidae,1,0,25.5,35.5,1.5,1,0,2,0,158.0,1.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Phocoena phocoena,1,5,phocoenidae,1,0,20.0,100.0,68.5,1,0,1,1,315.0,1.0,570.0,1,0,1,1,0,0,0,0,1,0,0,0,0
Pan troglodytes,1,45,hominidae,0,1,55.0,78.5,46.0,1,0,0,1,240.0,1.0,1825.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Tamandua tetradactyla,1,43,myrmecophagidae,1,0,12.5,61.0,4.5,0,1,3,1,140.0,1.0,365.0,0,0,0,0,0,0,0,0,0,1,0,1,1
Cercartetus concinnus,1,21,burramyidae,1,0,2.0,6.0,0.0145,0,1,0,1,25.0,5.0,50.0,0,0,0,0,1,0,0,0,0,1,0,1,0
Zalophus californianus,1,8,otariidae,2,0,23.5,150.0,225.0,1,0,1,1,330.0,1.0,330.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Perameles nasuta,1,38,peramelidae,1,0,5.0,51.0,0.8015,0,1,0,1,12.5,3.0,60.0,0,0,0,0,1,0,0,0,0,1,0,1,0
Cercopithecus mitis,1,45,cercopithecidae,0,0,25.0,57.5,5.0,1,0,2,1,150.0,1.0,180.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Sciurus lis,1,49,sciuridae,1,0,13.0,19.0,0.28,0,0,2,1,39.5,4.0,62.0,0,0,1,0,0,0,0,0,0,0,0,1,0
Hydrictis maculicollis,1,8,mustelidae,0,0,20.0,66.5,4.5,0,1,1,1,60.0,2.5,98.0,1,0,0,0,0,0,0,0,0,0,0,1,1
Eumetopias jubatus,1,8,otariidae,2,0,25.0,250.0,120.5,1,1,1,1,360.0,1.0,730.0,0,0,1,0,0,0,0,0,1,0,0,1,0
Dipodomys ingens,1,49,heteromyidae,0,1,7.0,32.5,0.154,0,1,2,1,30.0,3.5,20.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Microtus agrestis,1,49,cricetidae,1,0,18.0,11.4,0.0355,0,0,2,1,21.0,5.0,21.0,0,0,1,1,0,0,0,0,1,0,1,1,0
Dasyprocta leporina,1,49,dasyproctidae,1,0,17.5,56.0,4.5,1,0,0,0,112.0,2.0,140.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Eulemur mongoz,1,45,lemuridae,0,1,22.0,38.0,2.5,1,1,2,0,128.0,1.0,135.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Zalophus wollebaeki,1,8,otariidae,0,1,19.5,150.0,150.0,1,0,1,1,330.0,1.0,330.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lutra lutra,1,8,mustelidae,0,0,22.0,76.0,9.5,0,1,1,1,65.0,2.5,90.0,1,0,1,1,0,0,0,0,1,1,1,1,0
Castor canadensis,1,49,castoridae,1,0,15.0,82.0,21.5,1,1,2,0,90.0,4.5,52.0,0,0,1,1,0,0,0,0,1,1,1,1,0
Petaurus australis,1,21,petauridae,0,0,10.0,28.5,0.5725,1,1,2,0,32.53947368421053,1.0,630.0,0,0,0,0,1,0,0,0,0,0,0,1,1
Macaca sylvanus,1,45,cercopithecidae,0,1,30.0,52.5,13.5,1,0,0,1,164.0,1.0,360.0,1,0,0,1,0,0,0,0,0,1,0,1,0
Psammomys obesus,1,49,muridae,1,0,9.0,15.75,0.1665,0,0,2,1,24.0,4.0,21.0,1,0,1,0,0,0,0,0,0,1,0,1,0
Indri indri,1,45,indriidae,0,1,18.5,68.0,7.5,1,0,2,0,135.0,1.2348484848484849,240.0,1,0,0,0,0,0,0,0,0,0,0,1,1
Nanger dama,1,5,bovidae,0,1,15.5,154.0,55.0,1,0,2,1,180.0,1.0,180.0,1,0,0,0,0,0,0,0,0,1,0,0,1
Orcinus orca,1,5,delphinidae,1,1,65.0,750.0,4500.0,1,0,1,1,495.0,1.0,730.0,1,1,1,1,1,0,0,0,1,0,1,1,1
Stenella frontalis,1,5,delphinidae,1,0,35.0,150.0,135.0,1,1,1,1,345.0,1.0,1095.0,1,0,0,1,0,0,0,0,0,0,0,1,1
Urocitellus richardsonii,1,49,sciuridae,1,0,3.0,30.0,0.325,1,0,0,1,22.0,10.0,60.892857142857146,0,0,0,0,0,0,0,0,1,0,0,1,0
Dendrolagus matschiei,1,21,macropodidae,0,1,17.0,66.0,9.0,0,1,2,1,42.0,1.0,350.0,0,0,0,0,1,0,0,0,0,0,0,0,1
Tapirus bairdii,1,39,tapiridae,0,1,32.21052631578947,150.0,275.0,0,1,2,0,395.0,1.0,547.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Napaeozapus insignis,1,49,dipodidae,1,0,3.0,23.05,0.026000000000000002,0,1,0,1,29.0,4.5,34.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Callithrix jacchus,1,45,callitrichidae,1,0,13.0,52.345801526717565,0.24600000000000002,1,0,2,1,146.0,2.0,90.0,0,0,0,0,0,0,0,0,0,1,0,0,1
Budorcas taxicolor,1,5,bovidae,0,1,18.0,190.0,300.0,1,0,2,1,240.0,1.0,365.5171232876712,0,0,1,0,0,0,0,0,1,0,0,1,0
Arctocephalus gazella,1,8,otariidae,0,0,20.0,150.0,117.5,0,0,1,1,345.0,1.0,117.0,1,1,0,0,1,0,0,0,1,0,0,1,0
Loxodonta cyclotis,1,46,elephantidae,1,1,67.5,550.0,1500.0,1,1,2,1,630.0,1.0,2190.0,1,1,1,1,1,1,1,1,0,0,0,0,1
Macaca sinica,1,45,cercopithecidae,0,1,32.5,48.5,5.0,1,0,0,1,165.0,1.0,730.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Tragelaphus sylvaticus,1,5,bovidae,1,0,15.0,279.55172413793105,62.5,0,1,2,1,210.0,1.0,365.5171232876712,1,0,0,0,0,0,0,0,0,1,0,0,1
Aplodontia rufa,1,49,aplodontiidae,1,0,8.0,40.0,0.7,0,1,2,1,49.0,2.5,60.892857142857146,0,0,0,0,0,0,0,0,1,0,0,1,0
Halichoerus grypus,1,8,phocidae,2,0,30.0,200.0,205.0,1,0,1,1,330.0,1.0,21.0,0,0,1,1,0,0,0,0,1,0,0,1,0
Rattus fuscipes,1,49,muridae,1,0,3.0,16.5,1.9148149606299205,0,1,0,1,23.0,4.5,22.5,0,0,0,0,1,0,0,0,0,0,0,1,1
Lycalopex culpaeus,1,8,canidae,1,0,11.0,113.5,9.0,0,1,0,1,57.5,3.5,206.28662420382165,0,0,0,0,0,0,0,0,0,1,0,1,1
Otaria flavescens,1,8,otariidae,1,0,23.0,150.0,250.0,1,0,1,1,345.0,1.0,270.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Cynomys ludovicianus,1,49,sciuridae,0,0,6.5,39.5,0.5,1,0,2,1,35.5,4.5,63.0,0,0,0,0,0,0,0,0,1,1,0,1,0
Aepyceros melampus,1,5,bovidae,1,0,15.0,140.0,58.0,1,0,2,1,197.0,1.0,135.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Parantechinus apicalis,1,18,dasyuridae,0,1,2.5,13.0,0.07,0,0,1,1,48.5,8.0,105.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Xerus inauris,1,49,sciuridae,1,0,11.0,45.0,0.536,1,0,0,1,45.5,2.0,52.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Ovis aries,1,5,bovidae,1,0,15.0,150.0,102.5,1,0,2,1,150.0,1.5,365.5171232876712,1,1,1,1,1,1,1,1,1,1,0,1,1
Megaptera novaeangliae,1,5,balaenopteridae,2,0,77.0,1450.0,27500.0,1,0,1,1,330.0,1.0,365.0,1,1,1,1,1,0,0,0,1,0,0,1,1
Potamochoerus larvatus,1,5,suidae,1,0,20.0,279.55172413793105,102.5,1,1,4,1,120.0,3.5,180.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Vombatus ursinus,1,21,vombatidae,1,0,17.5,90.0,27.5,0,1,2,1,25.0,1.0,570.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Phacochoerus africanus,1,5,suidae,0,0,15.0,50.0,97.5,1,0,4,1,165.0,5.0,180.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Sus barbatus,1,5,suidae,0,1,14.5,137.0,95.5,1,1,4,1,105.0,7.5,365.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Thylogale stigmatica,1,21,macropodidae,0,0,9.0,46.5,4.5,0,0,2,1,29.0,1.0,231.0,0,0,1,0,1,0,0,0,0,0,0,1,1
Morelia viridis,2,53,pythonidae,1,0,16.0,150.0,1.35,0,1,1,1,50.0,15.5,9.714285714285714,0,0,1,0,1,0,0,0,0,0,0,0,1
Petrogale xanthopus,1,21,macropodidae,1,0,15.0,50.6360465116279,10.0,1,1,2,1,31.5,1.0,202.5,0,0,0,0,1,0,0,0,0,1,0,0,0
Dendrolagus pulcherrimus,1,21,macropodidae,1,1,10.0,50.6360465116279,6.5,0,0,2,1,32.53947368421053,1.423913043478261,291.6222222222222,0,0,1,0,1,0,0,0,0,0,0,0,1
Lepus insularis,1,28,leporidae,1,0,3.0,57.0,1.7154473684210525,0,1,2,1,42.0,3.5,27.166666666666668,0,0,0,0,0,0,0,0,0,1,0,0,0
Lepus capensis,1,28,leporidae,0,0,3.0,55.75,4.5,0,1,2,1,42.0,2.0,30.0,1,0,1,0,0,0,0,0,0,1,0,1,0
Cebus albifrons,1,45,cebidae,0,0,27.5,40.0,2.5,1,0,0,1,155.0,1.0,60.0,0,0,0,0,0,0,0,0,0,1,0,0,1
Macaca nigra,1,45,cercopithecidae,0,1,19.0,52.0,6.5,1,0,2,1,150.0,1.0,365.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Glis glis,1,49,gliridae,1,0,12.0,16.5,0.135,0,1,2,1,25.5,4.5,30.0,0,0,1,1,0,0,0,0,0,0,0,1,0
Petaurus gracilis,1,21,petauridae,0,1,5.5,25.5,0.405,0,1,2,0,32.53947368421053,1.5,135.0,0,0,0,0,1,0,0,0,0,0,0,1,1
Balaenoptera physalus,1,5,balaenopteridae,1,1,85.0,1500.0,4000.0,1,0,1,0,330.0,1.0,210.0,1,1,1,1,1,0,0,0,1,0,1,1,1
Bubalus depressicornis,1,5,bovidae,0,1,25.0,180.0,225.0,0,0,2,1,285.0,1.0,365.5171232876712,0,0,1,0,0,0,0,0,0,0,0,0,1
Eulemur macaco,1,45,lemuridae,0,1,22.5,42.0,2.0,1,0,2,1,125.0,1.5,165.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Petrogale concinna,1,21,macropodidae,0,1,17.0,33.75,1.4,0,1,2,1,30.0,1.0,175.0,0,0,0,0,1,0,0,0,0,0,0,0,1
Octodon degus,1,49,octodontidae,1,0,5.5,28.0,0.285,1,0,2,1,90.0,5.0,31.5,0,0,0,0,0,0,0,0,0,1,0,1,0
Propithecus verreauxi,1,45,indriidae,0,1,20.5,43.5,3.0,1,0,2,1,135.5,1.0,180.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Ommatophoca rossii,1,8,phocidae,1,0,21.0,150.0,172.5,0,0,1,1,270.0,1.0,35.0,0,1,0,0,1,0,0,0,1,0,1,0,0
Tapirus pinchaque,1,39,tapiridae,0,1,28.0,100.0,198.0,1,0,2,1,390.0,1.0,365.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Eupetaurus cinereus,1,49,sciuridae,1,1,9.5,52.5,1.9148149606299205,0,1,2,1,44.67741935483871,4.658914728682171,60.892857142857146,0,0,1,0,0,0,0,0,0,1,0,1,0
Blastocerus dichotomus,1,5,cervidae,0,1,10.0,176.5,102.5,0,0,2,1,271.0,1.5,150.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Helarctos malayanus,1,8,ursidae,0,1,30.0,135.0,53.5,0,1,0,1,134.5,1.5,730.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Hylobates moloch,1,45,hylobatidae,0,1,35.0,54.5,6.0,1,0,2,0,225.0,1.0,2920.0,0,0,1,0,0,0,0,0,0,0,0,0,1
